location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Angola,AGO,2021-03-14,,,,,3797,,,,116
Angola,AGO,2021-03-15,,,,,4283,,,,130
Angola,AGO,2021-03-16,,,,,4283,,,,130
Angola,AGO,2021-03-17,,,,,4283,,,,130
Angola,AGO,2021-03-18,49000,49000,,,4283,0.15,0.15,,130
Angola,AGO,2021-03-19,,,,,4577,,,,139
Angola,AGO,2021-03-20,,,,,4870,,,,148
Angola,AGO,2021-03-21,,,,,5163,,,,157
Angola,AGO,2021-03-22,,,,,5457,,,,166
Angola,AGO,2021-03-23,,,,,5750,,,,175
Angola,AGO,2021-03-24,87022,87022,,,6044,0.26,0.26,,184
Angola,AGO,2021-03-25,,,,,6681,,,,203
Angola,AGO,2021-03-26,,,,,7025,,,,214
Angola,AGO,2021-03-27,,,,,7369,,,,224
Angola,AGO,2021-03-28,,,,,7713,,,,235
Angola,AGO,2021-03-29,130750,130750,,,8057,0.4,0.4,,245
Angola,AGO,2021-03-30,,,,,8060,,,,245
Angola,AGO,2021-03-31,,,,,8062,,,,245
Angola,AGO,2021-04-01,,,,,7720,,,,235
Angola,AGO,2021-04-02,,,,,7379,,,,225
Angola,AGO,2021-04-03,,,,,7037,,,,214
Angola,AGO,2021-04-04,,,,,6695,,,,204
Angola,AGO,2021-04-05,,,,,6354,,,,193
Angola,AGO,2021-04-06,181578,181578,,,6354,0.55,0.55,,193
Angola,AGO,2021-04-07,,,,,7271,,,,221
Angola,AGO,2021-04-08,,,,,8188,,,,249
Angola,AGO,2021-04-09,,,,,9105,,,,277
Angola,AGO,2021-04-10,,,,,10022,,,,305
Angola,AGO,2021-04-11,245442,245442,,,10939,0.75,0.75,,333
Angola,AGO,2021-04-12,,,,,12710,,,,387
Angola,AGO,2021-04-13,,,,,14481,,,,441
Angola,AGO,2021-04-14,,,,,15335,,,,467
Angola,AGO,2021-04-15,,,,,16189,,,,493
Angola,AGO,2021-04-16,,,,,17043,,,,519
Angola,AGO,2021-04-17,,,,,17897,,,,545
Angola,AGO,2021-04-18,,,,,18751,,,,571
Angola,AGO,2021-04-19,395447,395447,,,18751,1.2,1.2,,571
Angola,AGO,2021-04-20,,,,,18247,,,,555
Angola,AGO,2021-04-21,,,,,17743,,,,540
Angola,AGO,2021-04-22,,,,,17240,,,,525
Angola,AGO,2021-04-23,456349,456349,,,16736,1.39,1.39,,509
Anguilla,AIA,2021-02-04,0,0,,,,0,0,,
Anguilla,AIA,2021-02-05,,,,,149,,,,9932
Anguilla,AIA,2021-02-06,,,,,149,,,,9932
Anguilla,AIA,2021-02-07,,,,,149,,,,9932
Anguilla,AIA,2021-02-08,,,,,149,,,,9932
Anguilla,AIA,2021-02-09,,,,,149,,,,9932
Anguilla,AIA,2021-02-10,,,,,149,,,,9932
Anguilla,AIA,2021-02-11,,,,,149,,,,9932
Anguilla,AIA,2021-02-12,,,,,149,,,,9932
Anguilla,AIA,2021-02-13,1341,1341,,,149,8.94,8.94,,9932
Anguilla,AIA,2021-02-14,2762,2762,,1421,331,18.41,18.41,,22064
Anguilla,AIA,2021-02-15,,,,,323,,,,21530
Anguilla,AIA,2021-02-16,,,,,316,,,,21064
Anguilla,AIA,2021-02-17,,,,,309,,,,20597
Anguilla,AIA,2021-02-18,,,,,301,,,,20064
Anguilla,AIA,2021-02-19,,,,,294,,,,19597
Anguilla,AIA,2021-02-20,,,,,286,,,,19064
Anguilla,AIA,2021-02-21,,,,,97,,,,6466
Anguilla,AIA,2021-02-22,,,,,97,,,,6466
Anguilla,AIA,2021-02-23,,,,,97,,,,6466
Anguilla,AIA,2021-02-24,,,,,97,,,,6466
Anguilla,AIA,2021-02-25,,,,,97,,,,6466
Anguilla,AIA,2021-02-26,3929,3929,,,97,26.19,26.19,,6466
Anguilla,AIA,2021-02-27,,,,,93,,,,6199
Anguilla,AIA,2021-02-28,,,,,89,,,,5933
Anguilla,AIA,2021-03-01,,,,,86,,,,5733
Anguilla,AIA,2021-03-02,,,,,82,,,,5466
Anguilla,AIA,2021-03-03,,,,,78,,,,5199
Anguilla,AIA,2021-03-04,,,,,74,,,,4933
Anguilla,AIA,2021-03-05,,,,,70,,,,4666
Anguilla,AIA,2021-03-06,,,,,70,,,,4666
Anguilla,AIA,2021-03-07,,,,,70,,,,4666
Anguilla,AIA,2021-03-08,,,,,70,,,,4666
Anguilla,AIA,2021-03-09,4700,4700,,,70,31.33,31.33,,4666
Anguilla,AIA,2021-03-10,,,,,71,,,,4733
Anguilla,AIA,2021-03-11,,,,,71,,,,4733
Anguilla,AIA,2021-03-12,,,,,72,,,,4799
Anguilla,AIA,2021-03-13,5000,5000,,,73,33.33,33.33,,4866
Anguilla,AIA,2021-03-14,,,,,71,,,,4733
Anguilla,AIA,2021-03-15,,,,,69,,,,4599
Anguilla,AIA,2021-03-16,,,,,68,,,,4533
Anguilla,AIA,2021-03-17,,,,,65,,,,4333
Anguilla,AIA,2021-03-18,,,,,63,,,,4199
Anguilla,AIA,2021-03-19,5348,5348,,,60,35.65,35.65,,3999
Anguilla,AIA,2021-03-20,,,,,53,,,,3533
Anguilla,AIA,2021-03-21,,,,,47,,,,3133
Anguilla,AIA,2021-03-22,,,,,42,,,,2800
Anguilla,AIA,2021-03-23,,,,,36,,,,2400
Anguilla,AIA,2021-03-24,,,,,31,,,,2066
Anguilla,AIA,2021-03-25,,,,,26,,,,1733
Anguilla,AIA,2021-03-26,,,,,20,,,,1333
Anguilla,AIA,2021-03-27,,,,,20,,,,1333
Anguilla,AIA,2021-03-28,,,,,20,,,,1333
Anguilla,AIA,2021-03-29,,,,,20,,,,1333
Anguilla,AIA,2021-03-30,,,,,20,,,,1333
Anguilla,AIA,2021-03-31,,,,,20,,,,1333
Anguilla,AIA,2021-04-01,,,,,20,,,,1333
Anguilla,AIA,2021-04-02,,,,,20,,,,1333
Anguilla,AIA,2021-04-03,,,,,20,,,,1333
Anguilla,AIA,2021-04-04,,,,,20,,,,1333
Anguilla,AIA,2021-04-05,,,,,20,,,,1333
Anguilla,AIA,2021-04-06,,,,,20,,,,1333
Anguilla,AIA,2021-04-07,,,,,20,,,,1333
Anguilla,AIA,2021-04-08,,,,,20,,,,1333
Anguilla,AIA,2021-04-09,,,,,20,,,,1333
Anguilla,AIA,2021-04-10,,,,,20,,,,1333
Anguilla,AIA,2021-04-11,,,,,20,,,,1333
Anguilla,AIA,2021-04-12,5835,5835,,,20,38.89,38.89,,1333
Anguilla,AIA,2021-04-13,,,,,33,,,,2200
Anguilla,AIA,2021-04-14,,,,,45,,,,3000
Anguilla,AIA,2021-04-15,,,,,57,,,,3799
Anguilla,AIA,2021-04-16,,,,,69,,,,4599
Anguilla,AIA,2021-04-17,,,,,82,,,,5466
Anguilla,AIA,2021-04-18,,,,,94,,,,6266
Anguilla,AIA,2021-04-19,,,,,106,,,,7066
Anguilla,AIA,2021-04-20,,,,,106,,,,7066
Anguilla,AIA,2021-04-21,,,,,106,,,,7066
Anguilla,AIA,2021-04-22,6898,6115,783,,106,45.98,40.76,5.22,7066
Antigua and Barbuda,ATG,2021-02-16,0,0,,,,0,0,,
Antigua and Barbuda,ATG,2021-02-17,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-18,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-19,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-20,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-21,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-22,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-23,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-24,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-25,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-26,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-27,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-02-28,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-01,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-02,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-03,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-04,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-05,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-06,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-07,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-08,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-09,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-10,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-11,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-12,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-13,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-14,,,,,895,,,,9139
Antigua and Barbuda,ATG,2021-03-15,24164,24164,,,895,24.68,24.68,,9139
Antigua and Barbuda,ATG,2021-03-16,,,,,821,,,,8384
Antigua and Barbuda,ATG,2021-03-17,,,,,747,,,,7628
Antigua and Barbuda,ATG,2021-03-18,,,,,674,,,,6883
Antigua and Barbuda,ATG,2021-03-19,25677,25677,,,600,26.22,26.22,,6127
Antigua and Barbuda,ATG,2021-03-20,,,,,490,,,,5004
Antigua and Barbuda,ATG,2021-03-21,,,,,380,,,,3880
Antigua and Barbuda,ATG,2021-03-22,,,,,270,,,,2757
Antigua and Barbuda,ATG,2021-03-23,,,,,233,,,,2379
Antigua and Barbuda,ATG,2021-03-24,,,,,197,,,,2012
Antigua and Barbuda,ATG,2021-03-25,26424,26424,,,161,26.98,26.98,,1644
Antigua and Barbuda,ATG,2021-03-26,,,,,117,,,,1195
Antigua and Barbuda,ATG,2021-03-27,,,,,109,,,,1113
Antigua and Barbuda,ATG,2021-03-28,,,,,101,,,,1031
Antigua and Barbuda,ATG,2021-03-29,,,,,93,,,,950
Antigua and Barbuda,ATG,2021-03-30,,,,,85,,,,868
Antigua and Barbuda,ATG,2021-03-31,26836,26836,,,77,27.4,27.4,,786
Antigua and Barbuda,ATG,2021-04-01,,,,,68,,,,694
Antigua and Barbuda,ATG,2021-04-02,,,,,68,,,,694
Antigua and Barbuda,ATG,2021-04-03,27032,27032,,,67,27.6,27.6,,684
Antigua and Barbuda,ATG,2021-04-04,,,,,65,,,,664
Antigua and Barbuda,ATG,2021-04-05,,,,,62,,,,633
Antigua and Barbuda,ATG,2021-04-06,,,,,60,,,,613
Antigua and Barbuda,ATG,2021-04-07,,,,,57,,,,582
Antigua and Barbuda,ATG,2021-04-08,,,,,55,,,,562
Antigua and Barbuda,ATG,2021-04-09,,,,,53,,,,541
Antigua and Barbuda,ATG,2021-04-10,,,,,51,,,,521
Antigua and Barbuda,ATG,2021-04-11,,,,,51,,,,521
Antigua and Barbuda,ATG,2021-04-12,,,,,51,,,,521
Antigua and Barbuda,ATG,2021-04-13,,,,,51,,,,521
Antigua and Barbuda,ATG,2021-04-14,27592,27592,,,51,28.18,28.18,,521
Antigua and Barbuda,ATG,2021-04-15,,,,,102,,,,1042
Antigua and Barbuda,ATG,2021-04-16,28414,28414,,,154,29.02,29.02,,1573
Antigua and Barbuda,ATG,2021-04-17,28639,28639,,225,179,29.24,29.24,,1828
Antigua and Barbuda,ATG,2021-04-18,,,,,203,,,,2073
Antigua and Barbuda,ATG,2021-04-19,,,,,228,,,,2328
Antigua and Barbuda,ATG,2021-04-20,,,,,252,,,,2573
Antigua and Barbuda,ATG,2021-04-21,,,,,277,,,,2829
Antigua and Barbuda,ATG,2021-04-22,29754,29754,,,250,30.38,30.38,,2553
Argentina,ARG,2020-12-29,700,,,,,0,,,
Argentina,ARG,2020-12-30,,,,,15656,,,,346
Argentina,ARG,2020-12-31,32013,,,,15656,0.07,,,346
Argentina,ARG,2021-01-01,,,,,11070,,,,245
Argentina,ARG,2021-01-02,,,,,8776,,,,194
Argentina,ARG,2021-01-03,,,,,7400,,,,164
Argentina,ARG,2021-01-04,39599,,,,6483,0.09,,,143
Argentina,ARG,2021-01-05,,,,,7984,,,,177
Argentina,ARG,2021-01-06,,,,,8173,,,,181
Argentina,ARG,2021-01-07,,,,,8363,,,,185
Argentina,ARG,2021-01-08,107542,,,,10519,0.24,,,233
Argentina,ARG,2021-01-09,,,,,11942,,,,264
Argentina,ARG,2021-01-10,,,,,13365,,,,296
Argentina,ARG,2021-01-11,,,,,14788,,,,327
Argentina,ARG,2021-01-12,,,,,14056,,,,311
Argentina,ARG,2021-01-13,166833,,,,13323,0.37,,,295
Argentina,ARG,2021-01-14,,,,,13320,,,,295
Argentina,ARG,2021-01-15,200759,,,,13317,0.44,,,295
Argentina,ARG,2021-01-16,,,,,12971,,,,287
Argentina,ARG,2021-01-17,,,,,12624,,,,279
Argentina,ARG,2021-01-18,,,,,12278,,,,272
Argentina,ARG,2021-01-19,,,,,11932,,,,264
Argentina,ARG,2021-01-20,247933,243539,4394,,11586,0.55,0.54,0.01,256
Argentina,ARG,2021-01-21,265724,249372,16352,17791,11704,0.59,0.55,0.04,259
Argentina,ARG,2021-01-22,279602,254456,25146,13878,11263,0.62,0.56,0.06,249
Argentina,ARG,2021-01-23,288064,258876,29188,8462,11124,0.64,0.57,0.06,246
Argentina,ARG,2021-01-24,292023,260036,31987,3959,10342,0.65,0.58,0.07,229
Argentina,ARG,2021-01-25,292386,260122,32264,363,9046,0.65,0.58,0.07,200
Argentina,ARG,2021-01-26,305880,266969,38911,13494,9626,0.68,0.59,0.09,213
Argentina,ARG,2021-01-27,318033,272323,45710,12153,10014,0.7,0.6,0.1,222
Argentina,ARG,2021-01-28,327999,276548,51451,9966,8896,0.73,0.61,0.11,197
Argentina,ARG,2021-01-29,344034,278451,65583,16035,9205,0.76,0.62,0.15,204
Argentina,ARG,2021-01-30,366384,281023,85361,22350,11189,0.81,0.62,0.19,248
Argentina,ARG,2021-01-31,,,,,11299,,,,250
Argentina,ARG,2021-02-01,375851,281577,94274,,11924,0.83,0.62,0.21,264
Argentina,ARG,2021-02-02,,,,,11475,,,,254
Argentina,ARG,2021-02-03,396562,284196,112366,,11218,0.88,0.63,0.25,248
Argentina,ARG,2021-02-04,444018,297717,146301,47456,16574,0.98,0.66,0.32,367
Argentina,ARG,2021-02-05,,,,,16238,,,,359
Argentina,ARG,2021-02-06,471383,307501,163882,,15000,1.04,0.68,0.36,332
Argentina,ARG,2021-02-07,501152,319316,181836,29769,18576,1.11,0.71,0.4,411
Argentina,ARG,2021-02-08,511582,322318,189264,10430,19390,1.13,0.71,0.42,429
Argentina,ARG,2021-02-09,513178,322975,190203,1596,18139,1.14,0.71,0.42,401
Argentina,ARG,2021-02-10,535303,337772,197531,22125,19820,1.18,0.75,0.44,439
Argentina,ARG,2021-02-11,572928,362649,210279,37625,18416,1.27,0.8,0.47,407
Argentina,ARG,2021-02-12,591632,368023,223609,18704,19133,1.31,0.81,0.49,423
Argentina,ARG,2021-02-13,606245,371629,234616,14613,19266,1.34,0.82,0.52,426
Argentina,ARG,2021-02-14,609605,372122,237483,3360,15493,1.35,0.82,0.53,343
Argentina,ARG,2021-02-15,609791,372181,237610,186,14030,1.35,0.82,0.53,310
Argentina,ARG,2021-02-16,611169,373253,237916,1378,13999,1.35,0.83,0.53,310
Argentina,ARG,2021-02-17,612322,374002,238320,1153,11003,1.35,0.83,0.53,243
Argentina,ARG,2021-02-18,635583,392399,243184,23261,8951,1.41,0.87,0.54,198
Argentina,ARG,2021-02-19,668654,414958,253696,33071,11003,1.48,0.92,0.56,243
Argentina,ARG,2021-02-20,707148,445614,261534,38494,14415,1.56,0.99,0.58,319
Argentina,ARG,2021-02-21,720267,456929,263338,13119,15809,1.59,1.01,0.58,350
Argentina,ARG,2021-02-22,722234,458822,263412,1967,16063,1.6,1.02,0.58,355
Argentina,ARG,2021-02-23,746615,481689,264926,24381,19349,1.65,1.07,0.59,428
Argentina,ARG,2021-02-24,780455,513394,267061,33840,24019,1.73,1.14,0.59,531
Argentina,ARG,2021-02-25,829832,558831,271001,49377,27750,1.84,1.24,0.6,614
Argentina,ARG,2021-02-26,903915,620635,283280,74083,33609,2,1.37,0.63,744
Argentina,ARG,2021-02-27,984895,694470,290425,80980,39678,2.18,1.54,0.64,878
Argentina,ARG,2021-02-28,1025003,731571,293432,40108,43534,2.27,1.62,0.65,963
Argentina,ARG,2021-03-01,1049169,755212,293957,24166,46705,2.32,1.67,0.65,1033
Argentina,ARG,2021-03-02,1126108,823446,302662,76939,54213,2.49,1.82,0.67,1200
Argentina,ARG,2021-03-03,1181292,874916,306376,55184,57262,2.61,1.94,0.68,1267
Argentina,ARG,2021-03-04,1252461,941695,310766,71169,60376,2.77,2.08,0.69,1336
Argentina,ARG,2021-03-05,1357596,1030504,327092,105135,64812,3,2.28,0.72,1434
Argentina,ARG,2021-03-06,,,,,65277,,,,1444
Argentina,ARG,2021-03-07,1526078,1182874,343204,,71582,3.38,2.62,0.76,1584
Argentina,ARG,2021-03-08,1546699,1202998,343701,20621,71076,3.42,2.66,0.76,1573
Argentina,ARG,2021-03-09,1648957,1301787,347170,102258,74693,3.65,2.88,0.77,1653
Argentina,ARG,2021-03-10,1774438,1424984,349454,125481,84735,3.93,3.15,0.77,1875
Argentina,ARG,2021-03-11,1919074,1564555,354519,144636,95230,4.25,3.46,0.78,2107
Argentina,ARG,2021-03-12,2098205,1719543,378662,179131,105801,4.64,3.8,0.84,2341
Argentina,ARG,2021-03-13,2294738,1876113,418625,196533,121843,5.08,4.15,0.93,2696
Argentina,ARG,2021-03-14,2381429,1932696,448733,86691,122193,5.27,4.28,0.99,2704
Argentina,ARG,2021-03-15,2404194,1952883,451311,22765,122499,5.32,4.32,1,2710
Argentina,ARG,2021-03-16,2541362,2064529,476833,137168,127486,5.62,4.57,1.06,2821
Argentina,ARG,2021-03-17,2668103,2170116,497987,126741,127666,5.9,4.8,1.1,2825
Argentina,ARG,2021-03-18,2805153,2289249,515904,137050,126583,6.21,5.07,1.14,2801
Argentina,ARG,2021-03-19,2939364,2382859,556505,134211,120166,6.5,5.27,1.23,2659
Argentina,ARG,2021-03-20,3063864,2472426,591438,124500,109875,6.78,5.47,1.31,2431
Argentina,ARG,2021-03-21,3119828,2514480,605348,55964,105486,6.9,5.56,1.34,2334
Argentina,ARG,2021-03-22,3142444,2535054,607390,22616,105464,6.95,5.61,1.34,2333
Argentina,ARG,2021-03-23,3240731,2618750,621981,98287,99910,7.17,5.79,1.38,2211
Argentina,ARG,2021-03-24,3328933,2694454,634479,88202,94404,7.37,5.96,1.4,2089
Argentina,ARG,2021-03-25,3365839,2730260,635579,36906,80098,7.45,6.04,1.41,1772
Argentina,ARG,2021-03-26,3474415,2824344,650071,108576,76436,7.69,6.25,1.44,1691
Argentina,ARG,2021-03-27,3570460,2908932,661528,96045,72371,7.9,6.44,1.46,1601
Argentina,ARG,2021-03-28,3625283,2959843,665440,54823,72208,8.02,6.55,1.47,1598
Argentina,ARG,2021-03-29,3646068,2980182,665886,20785,71946,8.07,6.59,1.47,1592
Argentina,ARG,2021-03-30,3744566,3073630,670936,98498,71976,8.29,6.8,1.48,1593
Argentina,ARG,2021-03-31,3891932,3214538,677394,147366,80428,8.61,7.11,1.5,1780
Argentina,ARG,2021-04-01,4023017,3342427,680590,131085,93883,8.9,7.4,1.51,2077
Argentina,ARG,2021-04-02,4123152,3440284,682868,100135,92677,9.12,7.61,1.51,2051
Argentina,ARG,2021-04-03,4178896,3495125,683771,55744,86919,9.25,7.73,1.51,1923
Argentina,ARG,2021-04-04,4234505,3550166,684339,55609,87032,9.37,7.86,1.51,1926
Argentina,ARG,2021-04-05,4260808,3576423,684385,26303,87820,9.43,7.91,1.51,1943
Argentina,ARG,2021-04-06,4404175,3712009,692166,143367,94230,9.74,8.21,1.53,2085
Argentina,ARG,2021-04-07,4571819,3870734,701085,167644,97127,10.12,8.56,1.55,2149
Argentina,ARG,2021-04-08,4771214,4064154,707060,199395,106885,10.56,8.99,1.56,2365
Argentina,ARG,2021-04-09,4956023,4244964,711059,184809,118982,10.97,9.39,1.57,2633
Argentina,ARG,2021-04-10,5201468,4478948,722520,245445,146082,11.51,9.91,1.6,3232
Argentina,ARG,2021-04-11,5313612,4586426,727186,112144,154158,11.76,10.15,1.61,3411
Argentina,ARG,2021-04-12,5390000,4661085,728915,76388,161313,11.93,10.31,1.61,3569
Argentina,ARG,2021-04-13,5571878,4836246,735632,181878,166815,12.33,10.7,1.63,3691
Argentina,ARG,2021-04-14,5754919,4996672,758247,183041,169014,12.73,11.06,1.68,3740
Argentina,ARG,2021-04-15,5935146,5163344,771802,180227,166276,13.13,11.42,1.71,3679
Argentina,ARG,2021-04-16,6093016,5305604,787412,157870,162428,13.48,11.74,1.74,3594
Argentina,ARG,2021-04-17,6226872,5431994,794878,133856,146486,13.78,12.02,1.76,3241
Argentina,ARG,2021-04-18,6288812,5489318,799494,61940,139314,13.91,12.15,1.77,3082
Argentina,ARG,2021-04-19,6334554,5534225,800329,45742,134936,14.02,12.25,1.77,2986
Argentina,ARG,2021-04-20,6433141,5620411,812730,98587,123038,14.23,12.44,1.8,2722
Argentina,ARG,2021-04-21,6550568,5722607,827961,117427,113664,14.49,12.66,1.83,2515
Argentina,ARG,2021-04-22,6693438,5851232,842206,142870,108327,14.81,12.95,1.86,2397
Argentina,ARG,2021-04-23,6807411,5955371,852040,113973,102056,15.06,13.18,1.89,2258
Argentina,ARG,2021-04-24,7017279,6149835,867444,209868,112915,15.53,13.61,1.92,2498
Argentina,ARG,2021-04-25,7134949,6263849,871100,117670,120877,15.79,13.86,1.93,2675
Argentina,ARG,2021-04-26,7214704,6341959,872745,79755,125736,15.96,14.03,1.93,2782
Argentina,ARG,2021-04-27,7386650,6507572,879078,171946,136216,16.34,14.4,1.95,3014
Argentina,ARG,2021-04-28,7557986,6672739,885247,171336,143917,16.72,14.76,1.96,3184
Argentina,ARG,2021-04-29,7715006,6806565,908441,157020,145938,17.07,15.06,2.01,3229
Armenia,ARM,2021-03-31,565,565,,,,0.02,0.02,,
Aruba,ABW,2021-03-29,25766,15600,10166,,,24.13,14.61,9.52,
Aruba,ABW,2021-03-30,,,,,1278,,,,11970
Aruba,ABW,2021-03-31,,,,,1278,,,,11970
Aruba,ABW,2021-04-01,,,,,1278,,,,11970
Aruba,ABW,2021-04-02,,,,,1278,,,,11970
Aruba,ABW,2021-04-03,,,,,1278,,,,11970
Aruba,ABW,2021-04-04,,,,,1278,,,,11970
Aruba,ABW,2021-04-05,,,,,1278,,,,11970
Aruba,ABW,2021-04-06,,,,,1278,,,,11970
Aruba,ABW,2021-04-07,,,,,1278,,,,11970
Aruba,ABW,2021-04-08,,,,,1278,,,,11970
Aruba,ABW,2021-04-09,,,,,1278,,,,11970
Aruba,ABW,2021-04-10,41096,29197,11899,,1278,38.49,27.35,11.14,11970
Aruba,ABW,2021-04-11,,,,,1236,,,,11577
Aruba,ABW,2021-04-12,43073,31139,11934,,1195,40.34,29.17,11.18,11193
Aruba,ABW,2021-04-13,45588,33563,12025,2515,1372,42.7,31.44,11.26,12851
Aruba,ABW,2021-04-14,48200,36058,12142,2612,1562,45.15,33.77,11.37,14630
Aruba,ABW,2021-04-15,50546,37981,12565,2346,1715,47.34,35.57,11.77,16063
Aruba,ABW,2021-04-16,52955,39961,12994,2409,1877,49.6,37.43,12.17,17581
Aruba,ABW,2021-04-17,55582,41770,13812,2627,2069,52.06,39.12,12.94,19379
Aruba,ABW,2021-04-18,55651,41837,13814,69,1938,52.12,39.19,12.94,18152
Aruba,ABW,2021-04-19,58178,43266,14912,2527,2158,54.49,40.52,13.97,20212
Aruba,ABW,2021-04-20,60379,43945,16434,2201,2113,56.55,41.16,15.39,19791
Aruba,ABW,2021-04-21,62342,44421,17921,1963,2020,58.39,41.61,16.79,18920
Aruba,ABW,2021-04-22,64288,45097,19191,1946,1963,60.21,42.24,17.97,18386
Aruba,ABW,2021-04-23,67950,48061,19889,3662,2142,63.64,45.02,18.63,20063
Aruba,ABW,2021-04-24,69279,49351,19928,1329,1957,64.89,46.22,18.67,18330
Aruba,ABW,2021-04-25,73103,53161,19942,3824,2493,68.47,49.79,18.68,23350
Aruba,ABW,2021-04-26,73360,53244,20116,257,2169,68.71,49.87,18.84,20315
Aruba,ABW,2021-04-27,,,,,1948,,,,18246
Aruba,ABW,2021-04-28,74668,53813,20855,,1761,69.94,50.4,19.53,16494
Aruba,ABW,2021-04-29,75846,54095,21751,1178,1651,71.04,50.67,20.37,15464
Asia,OWID_ASI,2020-12-15,1500000,0,,,,0.03,0,,
Asia,OWID_ASI,2020-12-16,,,,,15,,,,0
Asia,OWID_ASI,2020-12-17,,,,,15,,,,0
Asia,OWID_ASI,2020-12-18,,,,,15,,,,0
Asia,OWID_ASI,2020-12-19,1500061,61,,,15,0.03,0,,0
Asia,OWID_ASI,2020-12-20,1507436,7436,,7375,1487,0.03,0,,0
Asia,OWID_ASI,2020-12-21,1532318,32318,,24882,5386,0.03,0,,1
Asia,OWID_ASI,2020-12-22,1576939,76939,,44621,10991,0.03,0,,2
Asia,OWID_ASI,2020-12-23,1678742,178742,,101803,25532,0.04,0,,6
Asia,OWID_ASI,2020-12-24,1763165,263165,,84423,37591,0.04,0.01,,8
Asia,OWID_ASI,2020-12-25,1802082,302082,,38917,43148,0.04,0.01,,9
Asia,OWID_ASI,2020-12-26,1835659,335659,,33577,47943,0.04,0.01,,10
Asia,OWID_ASI,2020-12-27,1942072,442072,,106413,62091,0.04,0.01,,13
Asia,OWID_ASI,2020-12-28,2082478,579978,,140406,78594,0.04,0.01,,17
Asia,OWID_ASI,2020-12-29,2241068,738568,,158590,94876,0.05,0.02,,20
Asia,OWID_ASI,2020-12-30,2396710,894210,,155642,102567,0.05,0.02,,22
Asia,OWID_ASI,2020-12-31,5557636,1055136,,3160926,542067,0.12,0.02,,117
Asia,OWID_ASI,2021-01-01,5629560,1127060,,71924,546783,0.12,0.02,,118
Asia,OWID_ASI,2021-01-02,5702628,1200128,,73068,552424,0.12,0.03,,119
Asia,OWID_ASI,2021-01-03,5854191,1351691,,151563,558874,0.13,0.03,,120
Asia,OWID_ASI,2021-01-04,6008812,1506310,2,154621,560905,0.13,0.03,0,121
Asia,OWID_ASI,2021-01-05,6964232,1635429,2,955420,674738,0.15,0.04,0,145
Asia,OWID_ASI,2021-01-06,7173095,1744292,2,208863,682341,0.15,0.04,0,147
Asia,OWID_ASI,2021-01-07,7392809,1864745,5,219714,262168,0.16,0.04,0,57
Asia,OWID_ASI,2021-01-08,7519061,1937135,8,126252,269929,0.16,0.04,0,58
Asia,OWID_ASI,2021-01-09,12148232,1987491,30,4629171,920801,0.26,0.04,0,198
Asia,OWID_ASI,2021-01-10,12263934,2867554,256018,115702,915678,0.26,0.06,0.01,197
Asia,OWID_ASI,2021-01-11,12434463,2897690,275253,170529,917950,0.27,0.06,0.01,198
Asia,OWID_ASI,2021-01-12,12612703,2931892,310890,178240,806924,0.27,0.06,0.01,174
Asia,OWID_ASI,2021-01-13,13842429,2989474,367693,1229726,952762,0.3,0.06,0.01,205
Asia,OWID_ASI,2021-01-14,14381604,3055413,436427,539175,998399,0.31,0.07,0.01,215
Asia,OWID_ASI,2021-01-15,14923431,3099267,472299,541827,1057767,0.32,0.07,0.01,228
Asia,OWID_ASI,2021-01-16,15362698,3334715,498268,439267,459209,0.33,0.07,0.01,99
Asia,OWID_ASI,2021-01-17,15780751,3440478,583369,418053,502402,0.34,0.07,0.01,108
